"Monica Durbin (L&G Daily Wage),""188"",""Wage"",""-694.9227"",""2183317"""
"John Vanwinkle (L&G Daily Wage),""188"",""Wage"",""-711.5614"",""2184012"""
"Alvin Munoz (Tech & Gift Daily Wage),""188"",""Wage"",""-169.1686"",""2184723"""
"Edward Davis (Tech & Gift Daily Wage),""188"",""Wage"",""-150.0241"",""2184892"""
"Peggy Freese (Tech & Gift Daily Wage),""188"",""Wage"",""-147.3639"",""2185042"""
"Nick Vazquez (Tech & Gift Daily Wage),""188"",""Wage"",""-164.0888"",""2185190"""
"Michael Kruger (Tech & Gift Daily Wage),""188"",""Wage"",""-188.6396"",""2185354"""
"Georgia Adams (Tech & Gift Daily Wage),""188"",""Wage"",""-239.706"",""2185542"""
"Jess Kaplan (Tech & Gift Daily Wage),""188"",""Wage"",""-276.6714"",""2185782"""
"Jimmy McKenna (Tech & Gift Daily Wage),""188"",""Wage"",""-98.24261"",""2186059"""
"Barbara Nieves (Tech & Gift Daily Wage),""188"",""Wage"",""-214.4096"",""2186157"""
"Everett Young (Tech & Gift Daily Wage),""188"",""Wage"",""-201.2156"",""2186372"""
"Mary Hagedorn (Rest $ Foods Daily Wage),""188"",""Wage"",""-219.7172"",""2186573"""
"Scott Rowe (Gift Dreams Daily Wage),""188"",""Wage"",""-98.96257"",""2186793"""
"Terri Buentello (Gift Dreams Daily Wage),""188"",""Wage"",""-203.418"",""2186892"""
"Amy Stanford (G&J Daily Wage),""188"",""Wage"",""-113.0531"",""2187095"""
"Sheila Johnson (G&J Daily Wage),""188"",""Wage"",""-153.4857"",""2187208"""
"Patsy Davison (G&J Daily Wage),""188"",""Wage"",""-121.3273"",""2187362"""
"Marilyn Perkins (G&J Daily Wage),""188"",""Wage"",""-198.8492"",""2187483"""
"Lois Perez (G&J Daily Wage),""188"",""Wage"",""-144.3222"",""2187682"""
"Leeann Burr (WareHouse Ray Daily Wage),""188"",""Wage"",""-146.2951"",""2187826"""
"Margaret Brown (Rest $ Foods Daily Wage),""188"",""Wage"",""-136.9425"",""2187972"""
"Brent Green (Rest $ Foods Daily Wage),""188"",""Wage"",""-63.73698"",""2188109"""
"Jason Tate (Gift Dreams Daily Wage),""188"",""Wage"",""-158.5102"",""2188173"""
"Angela Munger (Gift Dreams Daily Wage),""188"",""Wage"",""-270"",""2188331"""
"Kathleen Myers (Rest $ Foods Daily Wage),""188"",""Wage"",""-88"",""2188601"""
"Lori Mitchell (Rest $ Foods Daily Wage),""188"",""Wage"",""-193.6561"",""2188689"""
"Tracy Stevens (Rest $ Foods Daily Wage),""188"",""Wage"",""-115.2511"",""2188883"""
"Silver Health Insurance (Joseph Halliday) - 10 Employees,""187"",""Health Insurance"",""-128.3533"",""2188998"""
"Gold Health Insurance (Thomas Giron) - 10 Employees,""187"",""Health Insurance"",""-182.0647"",""2189127"""
"Bronze Health Insurance (Marisol Hagen) - 16 Employees,""187"",""Health Insurance"",""-128"",""2189309"""
"Marisol Hagen training costs,""187"",""HR Training"",""-317.614"",""2189437"""
"Theresa Mann training costs,""187"",""HR Training"",""-14.17519"",""2189754"""
"Randy Haugen training costs,""187"",""HR Training"",""-17.76519"",""2189768"""
"Silver Health Insurance (James Rodriguez) - 23 Employees,""187"",""Health Insurance"",""-317.4"",""2189786"""
"James Rodriguez training costs,""187"",""HR Training"",""-92.94764"",""2190104"""
"Marketing campaigns for G&J,""187"",""Marketing"",""-2500"",""2190197"""
"Marketing campaigns for Tech & Gift,""187"",""Marketing"",""-9500"",""2192697"""
"Marketing campaigns for Gift Dreams,""187"",""Marketing"",""-2500"",""2202197"""
"Marketing campaigns for L&G,""187"",""Marketing"",""-6500"",""2204697"""
"Marketing campaigns for Rest $ Foods,""187"",""Marketing"",""-2500"",""2211197"""
"Vantander Bank Loan Payment,""187"",""Loan Payment"",""-1520"",""2213697"""
"Vantander Bank Loan Payment,""187"",""Loan Payment"",""-1900"",""2215217"""
"53 4th Avenue Rent,""187"",""Rent"",""-110"",""2217117"""
"G&J Revenue,""187"",""Revenue"",""67370"",""2217227"""
"4 5th Avenue Rent,""187"",""Rent"",""-80"",""2149857"""
"Tech & Gift Revenue,""187"",""Revenue"",""121664"",""2149937"""
"14 6th Street Rent,""187"",""Rent"",""-422"",""2028272"""
"59 3rd Street Rent,""187"",""Rent"",""-76"",""2028694"""
"Gift Dreams Revenue,""187"",""Revenue"",""19091"",""2028770"""
"70 1st Street Rent,""187"",""Rent"",""-72"",""2009679"""
"46 4th Street Rent,""187"",""Rent"",""-531"",""2009751"""
"L&G Revenue,""187"",""Revenue"",""36000"",""2010282"""
"35 4th Avenue Rent,""187"",""Rent"",""-478"",""1974282"""
"13 Broadway Rent,""187"",""Rent"",""-1455"",""1974760"""
"Tech & Gifts Revenue,""187"",""Revenue"",""101502"",""1976215"""
"10 6th Street Rent,""187"",""Rent"",""-1266"",""1874713"""
"Rest $ Foods Revenue,""187"",""Revenue"",""6093.9"",""1875979"""
"38 5th Avenue Rent,""187"",""Rent"",""-67"",""1869886"""
"Kelly Pederson (Tech & Gifts Daily Wage),""187"",""Wage"",""-136.7667"",""1869953"""
"Woodrow Paden (Tech & Gifts Daily Wage),""187"",""Wage"",""-145.5928"",""1870089"""
"Donald Simon (Tech & Gifts Daily Wage),""187"",""Wage"",""-140.6371"",""1870235"""
"Verna Jessup (Tech & Gifts Daily Wage),""187"",""Wage"",""-170.2898"",""1870376"""
"Ann Focht (Tech & Gifts Daily Wage),""187"",""Wage"",""-174.3557"",""1870546"""
"Tonya Carr (Tech & Gifts Daily Wage),""187"",""Wage"",""-134.8346"",""1870720"""
"Stephen Michael (Tech & Gifts Daily Wage),""187"",""Wage"",""-119.853"",""1870855"""
"Gerald Brown (Tech & Gifts Daily Wage),""187"",""Wage"",""-190.5863"",""1870975"""
"Steve Brooks (Tech & Gifts Daily Wage),""187"",""Wage"",""-144.708"",""1871166"""
"Timothy Sigler (Tech & Gifts Daily Wage),""187"",""Wage"",""-137.647"",""1871310"""
"Jimmy Hendrickson (Tech & Gifts Daily Wage),""187"",""Wage"",""-137.3941"",""1871448"""
"Sean Smith (Tech & Gifts Daily Wage),""187"",""Wage"",""-229.4116"",""1871585"""
"Thomas Blane (Tech & Gifts Daily Wage),""187"",""Wage"",""-137.3941"",""1871815"""
"Tanya Sheehan (Tech & Gifts Daily Wage),""187"",""Wage"",""-191.598"",""1871952"""
"Donald Chrisman (Tech & Gifts Daily Wage),""187"",""Wage"",""-154.4085"",""1872144"""
"Danielle Moore (Tech & Gifts Daily Wage),""187"",""Wage"",""-232.3487"",""1872298"""
"Robert West (Tech & Gifts Daily Wage),""187"",""Wage"",""-158.2743"",""1872530"""
"John Irwin (Tech & Gifts Daily Wage),""187"",""Wage"",""-192.944"",""1872689"""
"Paul Dixon (HQ Ray Daily Wage),""187"",""Wage"",""-341.9167"",""1872882"""
"Cole Van (L&G Daily Wage),""187"",""Wage"",""-59.53809"",""1873224"""
"James Lynch (HQ Ray Daily Wage),""187"",""Wage"",""-343.3367"",""1873283"""
"Patricia Koch (Logistic&Ray Daily Wage),""187"",""Wage"",""-161.2868"",""1873626"""
"Gerald Torres (Logistic&Ray Daily Wage),""187"",""Wage"",""-161.2868"",""1873788"""
"Joseph Halliday (HQ Ray Daily Wage),""187"",""Wage"",""-348.523"",""1873949"""
"Thomas Giron (HQ Ray Daily Wage),""187"",""Wage"",""-359.559"",""1874297"""
"Marisol Hagen (HQ Ray Daily Wage),""187"",""Wage"",""-339.7172"",""1874657"""
"Theresa Mann (HQ Ray Daily Wage),""187"",""Wage"",""-352.9337"",""1874997"""
"Randy Haugen (HQ Ray Daily Wage),""187"",""Wage"",""-350.7277"",""1875350"""
"Robert Willis (L&G Daily Wage),""187"",""Wage"",""-234.4126"",""1875700"""
"Charles Stein (L&G Daily Wage),""187"",""Wage"",""-707.3986"",""1875935"""
"Robert Quinlan (L&G Daily Wage),""187"",""Wage"",""-699.0792"",""1876642"""
"David Wilson (L&G Daily Wage),""187"",""Wage"",""-690.7683"",""1877341"""
"Leon Sadler (L&G Daily Wage),""187"",""Wage"",""-468.8252"",""1878032"""
"Leann Gonzalez (L&G Daily Wage),""187"",""Wage"",""-460.5122"",""1878501"""
"Stanley Turner (L&G Daily Wage),""187"",""Wage"",""-701.8013"",""1878961"""
"Latoya Thomas (L&G Daily Wage),""187"",""Wage"",""-699.0792"",""1879663"""
"Earl Manfredi (L&G Daily Wage),""187"",""Wage"",""-701.8322"",""1880362"""
"Patrick Klock (L&G Daily Wage),""187"",""Wage"",""-703.2378"",""1881064"""
"Sharon Snyder (L&G Daily Wage),""187"",""Wage"",""-460.5122"",""1881767"""
"Monica Durbin (L&G Daily Wage),""187"",""Wage"",""-694.9227"",""1882228"""
"John Vanwinkle (L&G Daily Wage),""187"",""Wage"",""-711.5614"",""1882923"""
"Phyllis Hoffer (L&G Daily Wage),""187"",""Wage"",""-711.5614"",""1883634"""
"Louise Smith (L&G Daily Wage),""187"",""Wage"",""-690.7683"",""1884346"""
"Robert Cunningham (HQ Ray Daily Wage),""187"",""Wage"",""-115.3527"",""1885036"""
"John Lewis (HQ Ray Daily Wage),""187"",""Wage"",""-374.2989"",""1885152"""
"Alvin Munoz (Tech & Gift Daily Wage),""187"",""Wage"",""-131.5756"",""1885526"""
"Edward Davis (Tech & Gift Daily Wage),""187"",""Wage"",""-150.0241"",""1885658"""
"Peggy Freese (Tech & Gift Daily Wage),""187"",""Wage"",""-147.3639"",""1885808"""
"Jerome Day (Tech & Gift Daily Wage),""187"",""Wage"",""-165.0597"",""1885955"""
"Nick Vazquez (Tech & Gift Daily Wage),""187"",""Wage"",""-140.6476"",""1886120"""
"Jeffrey Switzer (Tech & Gift Daily Wage),""187"",""Wage"",""-188.6396"",""1886261"""
"Michael Kruger (Tech & Gift Daily Wage),""187"",""Wage"",""-188.6396"",""1886449"""
"Georgia Adams (Tech & Gift Daily Wage),""187"",""Wage"",""-119.853"",""1886638"""
"Jess Kaplan (Tech & Gift Daily Wage),""187"",""Wage"",""-201.2156"",""1886758"""
"Jimmy McKenna (Tech & Gift Daily Wage),""187"",""Wage"",""-196.4852"",""1886959"""
"Everett Beshears (Tech & Gift Daily Wage),""187"",""Wage"",""-247.2106"",""1887156"""
"Mark Powell (Tech & Gift Daily Wage),""187"",""Wage"",""-200.0321"",""1887403"""
"Barbara Nieves (Tech & Gift Daily Wage),""187"",""Wage"",""-190.5863"",""1887603"""
"Everett Young (Tech & Gift Daily Wage),""187"",""Wage"",""-201.2156"",""1887793"""
"Richard Campbell (G&J Daily Wage),""187"",""Wage"",""-211.7602"",""1887995"""
"Mary Hagedorn (Rest $ Foods Daily Wage),""187"",""Wage"",""-244.1302"",""1888206"""
"Scott Rowe (Gift Dreams Daily Wage),""187"",""Wage"",""-82.4688"",""1888451"""
"Terri Buentello (Gift Dreams Daily Wage),""187"",""Wage"",""-101.709"",""1888533"""
"Amy Stanford (G&J Daily Wage),""187"",""Wage"",""-90.44247"",""1888635"""
"Philip Kaiser (G&J Daily Wage),""187"",""Wage"",""-44.79533"",""1888725"""
"Sheila Johnson (G&J Daily Wage),""187"",""Wage"",""-204.6476"",""1888770"""
"Marilyn Perkins (G&J Daily Wage),""187"",""Wage"",""-198.8492"",""1888975"""
"Thelma Harris (G&J Daily Wage),""187"",""Wage"",""-101.9955"",""1889174"""
"Lois Perez (G&J Daily Wage),""187"",""Wage"",""-173.1867"",""1889276"""
"Leeann Burr (WareHouse Ray Daily Wage),""187"",""Wage"",""-146.2951"",""1889449"""
"Kathleen Hinds (HQ Ray Daily Wage),""187"",""Wage"",""-325.8668"",""1889595"""
"James Rodriguez (HQ Ray Daily Wage),""187"",""Wage"",""-251.8039"",""1889921"""
"Michael Strickland (HQ Ray Daily Wage),""187"",""Wage"",""-325.4391"",""1890173"""
"Marshall Bailey (HQ Ray Daily Wage),""187"",""Wage"",""-322.8894"",""1890498"""
"Kyle Blackman (HQ Ray Daily Wage),""187"",""Wage"",""-322.919"",""1890821"""
"Margaret Brown (Rest $ Foods Daily Wage),""187"",""Wage"",""-182.59"",""1891144"""
"Brent Green (Rest $ Foods Daily Wage),""187"",""Wage"",""-63.73698"",""1891326"""
"Jason Tate (Gift Dreams Daily Wage),""187"",""Wage"",""-178.324"",""1891390"""
"Anita Payne (Gift Dreams Daily Wage),""187"",""Wage"",""-80.5778"",""1891569"""
"Angela Munger (Gift Dreams Daily Wage),""187"",""Wage"",""-180"",""1891649"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""187"",""Wage"",""-240"",""1891829"""
"Kathleen Myers (Rest $ Foods Daily Wage),""187"",""Wage"",""-132"",""1892069"""
"Lori Mitchell (Rest $ Foods Daily Wage),""187"",""Wage"",""-193.6561"",""1892201"""
"Tracy Stevens (Rest $ Foods Daily Wage),""187"",""Wage"",""-69.15067"",""1892395"""
"Silver Health Insurance (Joseph Halliday) - 10 Employees,""186"",""Health Insurance"",""-128.3533"",""1892464"""
"Gold Health Insurance (Thomas Giron) - 10 Employees,""186"",""Health Insurance"",""-182.0647"",""1892592"""
"Bronze Health Insurance (Marisol Hagen) - 16 Employees,""186"",""Health Insurance"",""-128"",""1892774"""
"Marisol Hagen training costs,""186"",""HR Training"",""-314.3701"",""1892902"""
"Theresa Mann training costs,""186"",""HR Training"",""-13.97626"",""1893217"""
"Randy Haugen training costs,""186"",""HR Training"",""-17.57256"",""1893231"""
"Silver Health Insurance (James Rodriguez) - 23 Employees,""186"",""Health Insurance"",""-317.4"",""1893248"""
"James Rodriguez training costs,""186"",""HR Training"",""-103.2294"",""1893566"""
"Marketing campaigns for G&J,""186"",""Marketing"",""-2500"",""1893669"""
"Marketing campaigns for Tech & Gift,""186"",""Marketing"",""-9500"",""1896169"""
"Marketing campaigns for Gift Dreams,""186"",""Marketing"",""-2500"",""1905669"""
"Marketing campaigns for L&G,""186"",""Marketing"",""-6500"",""1908169"""
"Marketing campaigns for Rest $ Foods,""186"",""Marketing"",""-2500"",""1914669"""
"Vantander Bank Loan Payment,""186"",""Loan Payment"",""-1520"",""1917169"""
"Vantander Bank Loan Payment,""186"",""Loan Payment"",""-1900"",""1918689"""
"53 4th Avenue Rent,""186"",""Rent"",""-110"",""1920589"""
"G&J Revenue,""186"",""Revenue"",""69363"",""1920699"""
"4 5th Avenue Rent,""186"",""Rent"",""-80"",""1851336"""
"Tech & Gift Revenue,""186"",""Revenue"",""127749"",""1851416"""
"14 6th Street Rent,""186"",""Rent"",""-422"",""1723667"""
"59 3rd Street Rent,""186"",""Rent"",""-76"",""1724089"""
"Gift Dreams Revenue,""186"",""Revenue"",""16006"",""1724165"""
"70 1st Street Rent,""186"",""Rent"",""-72"",""1708159"""
"46 4th Street Rent,""186"",""Rent"",""-531"",""1708231"""
"L&G Revenue,""186"",""Revenue"",""41400"",""1708762"""
"35 4th Avenue Rent,""186"",""Rent"",""-478"",""1667362"""
"13 Broadway Rent,""186"",""Rent"",""-1455"",""1667840"""
"Tech & Gifts Revenue,""186"",""Revenue"",""46644"",""1669295"""
"10 6th Street Rent,""186"",""Rent"",""-1266"",""1622651"""
"Rest $ Foods Revenue,""186"",""Revenue"",""6271.8"",""1623917"""
"38 5th Avenue Rent,""186"",""Rent"",""-67"",""1617645"""
"Woodrow Paden (Tech & Gifts Daily Wage),""186"",""Wage"",""-109.1946"",""1617712"""
"Donald Simon (Tech & Gifts Daily Wage),""186"",""Wage"",""-140.2911"",""1617822"""
"Verna Jessup (Tech & Gifts Daily Wage),""186"",""Wage"",""-152.8727"",""1617962"""
"Megan Veney (Tech & Gifts Daily Wage),""186"",""Wage"",""-188.2313"",""1618115"""
"Ann Focht (Tech & Gifts Daily Wage),""186"",""Wage"",""-173.5918"",""1618303"""
"Stephen Michael (Tech & Gifts Daily Wage),""186"",""Wage"",""-143.8236"",""1618477"""
"Gerald Brown (Tech & Gifts Daily Wage),""186"",""Wage"",""-190.5863"",""1618620"""
"Steve Brooks (Tech & Gifts Daily Wage),""186"",""Wage"",""-144.708"",""1618811"""
"Timothy Sigler (Tech & Gifts Daily Wage),""186"",""Wage"",""-137.647"",""1618956"""
"Jimmy Hendrickson (Tech & Gifts Daily Wage),""186"",""Wage"",""-136.8187"",""1619093"""
"Sean Smith (Tech & Gifts Daily Wage),""186"",""Wage"",""-229.4116"",""1619230"""
"Thomas Blane (Tech & Gifts Daily Wage),""186"",""Wage"",""-136.8187"",""1619460"""
"Tanya Sheehan (Tech & Gifts Daily Wage),""186"",""Wage"",""-190.2454"",""1619597"""
"Donald Chrisman (Tech & Gifts Daily Wage),""186"",""Wage"",""-88.23342"",""1619787"""
"Danielle Moore (Tech & Gifts Daily Wage),""186"",""Wage"",""-232.3487"",""1619875"""
"Robert West (Tech & Gifts Daily Wage),""186"",""Wage"",""-226.1062"",""1620107"""
"John Irwin (Tech & Gifts Daily Wage),""186"",""Wage"",""-192.944"",""1620334"""
"Paul Dixon (HQ Ray Daily Wage),""186"",""Wage"",""-341.9167"",""1620527"""
"Cole Van (L&G Daily Wage),""186"",""Wage"",""-59.09267"",""1620868"""
"James Lynch (HQ Ray Daily Wage),""186"",""Wage"",""-343.3367"",""1620928"""
"Patricia Koch (Logistic&Ray Daily Wage),""186"",""Wage"",""-161.2868"",""1621271"""
"Gerald Torres (Logistic&Ray Daily Wage),""186"",""Wage"",""-161.2868"",""1621432"""
"Joseph Halliday (HQ Ray Daily Wage),""186"",""Wage"",""-348.523"",""1621593"""
"Thomas Giron (HQ Ray Daily Wage),""186"",""Wage"",""-359.559"",""1621942"""
"Marisol Hagen (HQ Ray Daily Wage),""186"",""Wage"",""-339.7172"",""1622301"""
"Theresa Mann (HQ Ray Daily Wage),""186"",""Wage"",""-352.9337"",""1622641"""
"Randy Haugen (HQ Ray Daily Wage),""186"",""Wage"",""-350.7277"",""1622994"""
"Rick Nowak (L&G Daily Wage),""186"",""Wage"",""-707.3986"",""1623345"""
"Adriana Mercedes (L&G Daily Wage),""186"",""Wage"",""-711.5614"",""1624052"""
"Robert Quinlan (L&G Daily Wage),""186"",""Wage"",""-699.0792"",""1624764"""
"Janet Gonzalez (L&G Daily Wage),""186"",""Wage"",""-696.8844"",""1625463"""
"Leon Sadler (L&G Daily Wage),""186"",""Wage"",""-468.8252"",""1626160"""
"Preston Gordon (L&G Daily Wage),""186"",""Wage"",""-701.7625"",""1626629"""
"Lisa Turner (L&G Daily Wage),""186"",""Wage"",""-703.2378"",""1627330"""
"Janet Dodd (L&G Daily Wage),""186"",""Wage"",""-690.7683"",""1628034"""
"Leann Gonzalez (L&G Daily Wage),""186"",""Wage"",""-460.5122"",""1628724"""
"Stanley Turner (L&G Daily Wage),""186"",""Wage"",""-701.8013"",""1629185"""
"Latoya Thomas (L&G Daily Wage),""186"",""Wage"",""-699.0792"",""1629887"""
"Patrick Klock (L&G Daily Wage),""186"",""Wage"",""-703.2378"",""1630586"""
"Sharon Snyder (L&G Daily Wage),""186"",""Wage"",""-460.5122"",""1631289"""
"Monica Durbin (L&G Daily Wage),""186"",""Wage"",""-694.9227"",""1631749"""
"John Vanwinkle (L&G Daily Wage),""186"",""Wage"",""-316.2495"",""1632444"""
"Phyllis Hoffer (L&G Daily Wage),""186"",""Wage"",""-711.5614"",""1632761"""
"Louise Smith (L&G Daily Wage),""186"",""Wage"",""-690.7683"",""1633472"""
"Robert Cunningham (HQ Ray Daily Wage),""186"",""Wage"",""-113.9977"",""1634163"""
"John Lewis (HQ Ray Daily Wage),""186"",""Wage"",""-374.2989"",""1634277"""
"Alvin Munoz (Tech & Gift Daily Wage),""186"",""Wage"",""-150.3721"",""1634651"""
"Edward Davis (Tech & Gift Daily Wage),""186"",""Wage"",""-131.2711"",""1634801"""
"Peggy Freese (Tech & Gift Daily Wage),""186"",""Wage"",""-110.5229"",""1634933"""
"Jerome Day (Tech & Gift Daily Wage),""186"",""Wage"",""-141.4797"",""1635043"""
"Nick Vazquez (Tech & Gift Daily Wage),""186"",""Wage"",""-140.6476"",""1635185"""
"Jeffrey Switzer (Tech & Gift Daily Wage),""186"",""Wage"",""-165.0597"",""1635325"""
"Michael Kruger (Tech & Gift Daily Wage),""186"",""Wage"",""-188.6396"",""1635490"""
"Jess Kaplan (Tech & Gift Daily Wage),""186"",""Wage"",""-201.2156"",""1635679"""
"Jimmy McKenna (Tech & Gift Daily Wage),""186"",""Wage"",""-196.4852"",""1635880"""
"Everett Beshears (Tech & Gift Daily Wage),""186"",""Wage"",""-247.2106"",""1636077"""
"Mark Powell (Tech & Gift Daily Wage),""186"",""Wage"",""-200.0321"",""1636324"""
"Barbara Nieves (Tech & Gift Daily Wage),""186"",""Wage"",""-190.5863"",""1636524"""
"Everett Young (Tech & Gift Daily Wage),""186"",""Wage"",""-201.2156"",""1636715"""
"Richard Campbell (G&J Daily Wage),""186"",""Wage"",""-141.1735"",""1636916"""
"Mary Hagedorn (Rest $ Foods Daily Wage),""186"",""Wage"",""-219.7172"",""1637057"""
"Scott Rowe (Gift Dreams Daily Wage),""186"",""Wage"",""-131.9501"",""1637277"""
"Terri Buentello (Gift Dreams Daily Wage),""186"",""Wage"",""-76.28173"",""1637409"""
"Amy Stanford (G&J Daily Wage),""186"",""Wage"",""-67.83186"",""1637485"""
"Philip Kaiser (G&J Daily Wage),""186"",""Wage"",""-89.59065"",""1637553"""
"Sheila Johnson (G&J Daily Wage),""186"",""Wage"",""-230.2285"",""1637642"""
"Marilyn Perkins (G&J Daily Wage),""186"",""Wage"",""-198.8492"",""1637873"""
"Thelma Harris (G&J Daily Wage),""186"",""Wage"",""-101.9955"",""1638072"""
"Lois Perez (G&J Daily Wage),""186"",""Wage"",""-115.4578"",""1638174"""
"Leeann Burr (WareHouse Ray Daily Wage),""186"",""Wage"",""-146.2951"",""1638289"""
"Kathleen Hinds (HQ Ray Daily Wage),""186"",""Wage"",""-325.8668"",""1638435"""
"James Rodriguez (HQ Ray Daily Wage),""186"",""Wage"",""-251.8039"",""1638761"""
"Michael Strickland (HQ Ray Daily Wage),""186"",""Wage"",""-325.4391"",""1639013"""
"Marshall Bailey (HQ Ray Daily Wage),""186"",""Wage"",""-322.8894"",""1639338"""
"Kyle Blackman (HQ Ray Daily Wage),""186"",""Wage"",""-322.919"",""1639661"""
"Margaret Brown (Rest $ Foods Daily Wage),""186"",""Wage"",""-228.2375"",""1639984"""
"Brent Green (Rest $ Foods Daily Wage),""186"",""Wage"",""-31.86849"",""1640212"""
"Jason Tate (Gift Dreams Daily Wage),""186"",""Wage"",""-178.324"",""1640244"""
"Anita Payne (Gift Dreams Daily Wage),""186"",""Wage"",""-40.2889"",""1640423"""
"Angela Munger (Gift Dreams Daily Wage),""186"",""Wage"",""-150"",""1640463"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""186"",""Wage"",""-240"",""1640613"""
"Kathleen Myers (Rest $ Foods Daily Wage),""186"",""Wage"",""-132"",""1640853"""
"Lori Mitchell (Rest $ Foods Daily Wage),""186"",""Wage"",""-193.6561"",""1640985"""
